timestamp_ms,pitch,roll,ax,ay,az,acc_mag,gx,gy,gz,label
757193,15.22,-3.61,9.809,-1.2582,-4.2569,10.7667,21.5267,10.3206,11.5878,pre_fall
757214,14.63,-3.78,9.7636,-1.5957,-3.9911,10.6678,26.3053,9.542,7.7252,pre_fall
757234,14.03,-4.02,9.7827,-1.8627,-3.9337,10.7072,30.5954,7.4809,4.7939,pre_fall
757254,13.43,-4.26,9.8031,-1.9597,-3.8499,10.7127,31.5725,4.6412,1.9542,pre_fall
757274,12.82,-4.63,9.736,-2.235,-3.7445,10.668,29.6031,1.1603,-1.542,normal
757294,12.23,-5.15,9.6007,-2.4229,-3.6907,10.5672,26.0611,-1.8321,-4.8855,pre_fall
757315,11.67,-5.79,9.6642,-2.5127,-3.6679,10.6379,22.5649,-4.0153,-7.3282,pre_fall
757335,11.08,-6.43,9.578,-2.4086,-3.632,10.5229,18.8092,-5.7863,-7.7557,pre_fall
757355,10.51,-7.06,9.7851,-2.4385,-3.7014,10.7422,15.7405,-7.8779,-7.4809,pre_fall
757375,9.84,-7.65,9.9048,-2.3355,-3.626,10.8032,14.6107,-11.4198,-8.1069,pre_fall
757395,9.18,-8.06,9.6343,-1.9668,-3.8247,10.5506,15.7252,-14.3359,-10.1832,pre_fall
757416,8.56,-8.25,9.7911,-1.6604,-4.0079,10.7091,18.3817,-14.6565,-13.3588,pre_fall
757436,7.94,-8.25,10.1969,-1.6496,-3.9241,11.0497,20.1832,-13.0534,-16.458,pre_fall
757456,7.33,-8.36,10.392,-2.1093,-3.6811,11.2247,17.6336,-10.2595,-16.7939,pre_fall
757476,6.86,-8.8,11.0409,-2.7354,-3.7709,11.9834,12.0916,-6.7176,-14.626,pre_fall
757496,6.37,-9.39,11.8262,-2.7988,-3.2573,12.5818,4.7481,-5.7405,-11.5878,pre_fall
757517,5.79,-10.17,11.2468,-2.8802,-3.4967,12.1249,-4.5038,-9.9695,-8.6718,pre_fall
757537,5.37,-11.1,11.3701,-3.1005,-3.5075,12.2961,-12.3053,-15.0076,-7.6336,pre_fall
757557,4.88,-12.06,10.7763,-2.8527,-3.626,11.7224,-20.1679,-21.6947,-7.7863,pre_fall
757577,4.53,-13.14,9.894,-2.8563,-3.7757,10.9684,-28.2901,-25.6947,-9.2061,pre_fall
757597,4.3,-14.33,9.3661,-2.7234,-3.6751,10.4234,-37.313,-24.4733,-10.2748,pre_fall
757618,4.11,-15.54,9.1147,-2.3511,-3.6524,10.0968,-45.542,-21.7557,-11.2519,pre_fall
